item,ntrials,err,rt,sd,rtz,nused
fuiphoment,26,0,745.23076923077,149.058192043861,-0.200478689669768,26
troulemour,23,0.043478260869565,798.045454545455,182.206705556584,0.151975387794605,22
gralus,21,0.047619047619048,741.5,187.194663666631,-0.253550847575317,20
facitertrée,24,0.083333333333333,841.636363636364,215.41511320163,0.274929989441562,22
fulame,23,0,724.04347826087,163.899769332821,-0.378432234657716,23
flampatourrêt,24,0,855.458333333333,246.073862924311,0.239693924147575,24
potiprenques,24,0.041666666666667,790,289.265056180785,-0.143916661820642,23
jupiplépeau,21,0,849.047619047619,308.306094034885,-0.021030518349559,21
itoutient,24,0,749.791666666667,197.802048428015,-0.32588358671197,24
comnivrier,25,0.12,864.809523809524,213.955046457806,0.21036843087526,21
bamulors,23,0,727.227272727273,155.590100008899,-0.240862274923903,22
protafois,22,0,784.545454545455,182.008824294901,0.081549972103787,22
plasoncivons,23,0,754.826086956522,224.589049391816,-0.165388905942341,23
pourgarcon,22,0,782.863636363636,208.912899475115,-0.092918075225494,22
parteur,25,0.08,834.818181818182,156.820988744563,0.44365147516022,22
incanque,22,0.090909090909091,725.368421052632,156.400913085682,-0.136110012916458,19
sicasieur,21,0.047619047619048,817.6,323.486337464685,0.042623739965027,20
extaient,22,0.181818181818182,1035,219.794824110766,1.13457144178531,18
pladontitate,17,0,828.882352941176,248.050872391366,0.196392663949451,17
emmelieu,21,0.047619047619048,776.95,142.288615145415,-0.120081818278943,20
appalorait,26,0.038461538461538,912.916666666667,209.498970977377,0.434043455406073,24
afflexion,24,0.416666666666667,1015.71428571429,300.887259379893,1.40856063715769,14
disteltant,23,0.086956521739131,958.52380952381,272.965862160018,0.811039056237787,21
pauseilsivres,25,0,849.8,228.659499401767,0.020484329105381,25
reréression,25,0.08,967.736842105263,236.304850682631,0.79895027626661,19
austoque,22,0,762.761904761905,149.928284443565,-0.290854429810995,21
detritat,24,0.083333333333333,950.095238095238,231.374999678424,0.559243997786423,21
voifondroyé,23,0,787.571428571429,214.439868361406,0.007915040933204,21
attolait,22,0.136363636363636,898.421052631579,229.151894260717,0.391671516218501,19
vanavais,24,0,840.416666666667,306.283176256828,0.072775138567079,24
opmu,22,0,641.5,145.716538264569,-0.784791244745895,22
encieuge,24,0.041666666666667,747.086956521739,179.612439598425,-0.345556851681391,23
tifonces,24,0,702.166666666667,163.972337716555,-0.479373945616198,24
pourrasiritact,24,0,925.08695652174,260.569640498288,0.271144379472056,23
senvement,21,0.095238095238095,761.722222222222,183.419738996638,-0.092279095681098,18
mécouvoir,23,0,875.739130434783,225.732185925813,0.309685448439406,23
sinnait,21,0.047619047619048,809.473684210526,192.665042790461,-0.094855741174134,19
plavarnie,23,0.086956521739131,853.857142857143,262.644681216713,-0.0000401,21
atounésez,19,0.052631578947369,675.555555555556,105.490017493835,-0.437292821401716,18
esculés,23,0.217391304347826,819.066666666667,185.350427440513,0.47270309328112,15
doutumition,24,0,849.333333333333,170.527995066644,0.333793306880493,24
lopavait,24,0,696.166666666667,142.760567770463,-0.506383409811735,24
rennidais,22,0.045454545454545,815,267.394465163361,0.270627404318461,21
sergation,23,0,891.086956521739,275.297840866525,0.579422649588076,23
asereux,24,0.083333333333333,750.045454545455,214.045717696172,-0.41927592434812,22
trantidait,23,0.086956521739131,749.904761904762,161.913836580419,-0.175125634747653,21
vicoler,24,0.125,811.428571428571,204.366966858289,0.015701618014581,21
pleutroument,24,0.125,828.5,243.998166515976,0.041345135301327,20
horferdes,22,0,789.90909090909,254.691018984799,-0.198444377868825,22
rôlets,21,0.047619047619048,851.3,188.729854275196,0.216756326193234,20
petuarées,23,0.043478260869565,780.590909090909,171.014524331904,0.104858594833736,22
guertince,24,0,825.125,281.314045847882,0.175094207747968,24
fortate,24,0.041666666666667,819.478260869565,238.185349821447,0.071395155142162,23
comnaisci,21,0.047619047619048,830.75,327.096295977355,-0.068064775837508,20
doutotupent,20,0,792.95,200.27782676756,-0.126381870842687,20
cetroumets,24,0,692,143.424574936279,-0.460617478651473,24
goscitait,24,0,788.25,183.70090293499,-0.059306675932247,24
enrifose,22,0.045454545454545,694.809523809524,197.899373179305,-0.507128080121127,21
abucridies,23,0,788.227272727273,184.866729814231,-0.066251702124893,22
hafére,18,0,727.166666666667,220.447739571883,-0.286273103189389,18
marprérai,21,0,764.55,247.477479039162,-0.246140689480252,20
icicocienvec,23,0,703.217391304348,131.271043861629,-0.565237941749386,23
tyle,21,0.047619047619048,781.85,133.472360631824,-0.205366641807957,20
canion,22,0.5,947.727272727273,223.702074603295,0.891081192731264,11
jau,21,0,729.47619047619,119.272217656762,-0.5931190833457,21
creusisieur,24,0,900.227272727273,337.22931745937,0.628717172022772,22
détrougner,23,0.043478260869565,872.136363636364,189.127897127477,0.465894701777306,22
dépitre,23,0.173913043478261,1016.88235294118,249.411277399635,0.960016087718185,17
éme,22,0.045454545454545,716.238095238095,156.049000240919,-0.382090720163868,21
garouleurs,22,0.045454545454545,796.52380952381,182.054282852016,-0.083791242433391,21
valque,21,0,786.380952380952,220.701263292822,-0.445268431301525,21
counercier,21,0.047619047619048,824.6,166.76343155879,0.057713195203218,20
discules,23,0.130434782608696,794.55,140.739952431875,0.153226727039066,20
bacal,25,0.16,868.25,227.774097459927,0.318366158524935,20
rétuelsiche,23,0,830.913043478261,242.082989722623,-0.084399944553507,23
recuvec,24,0,738.291666666667,213.020407098897,-0.48720765357863,24
offairer,23,0.086956521739131,817.714285714286,182.636563386728,-0.173575029302607,21
monrant,21,0.142857142857143,925.333333333333,246.769003678482,0.528966961724098,18
trivec,25,0,688.84,162.935999705406,-0.625448394451428,25
trabarlets,23,0,810.695652173913,177.240574767386,0.082457540003785,23
sortenvannais,24,0,880.166666666667,269.1522385867,0.164325488555311,24
laistupontre,22,0,776.090909090909,210.632586700365,-0.301242098024268,22
bamer,21,0,785,136.109882080619,-0.196125167094874,21
ascieudaient,20,0.1,815,215.926781571902,0.103529621317644,17
indifle,23,0,786.318181818182,230.224401164983,-0.042440970550035,22
porit,22,0,728.590909090909,155.845057086139,-0.48725488028183,22
siboutie,22,0,803.454545454545,217.975255754437,0.009241158024874,22
apasment,22,0,755.409090909091,159.679040903608,-0.256437723510661,22
malsait,25,0,874.6,275.122094108537,0.279375474793806,25
vemétions,23,0.043478260869565,743.863636363636,205.998219006297,-0.086935098053727,22
deuxiètreda,25,0,866.36,237.665535294175,0.232479579274725,25
itour,23,0,645.272727272727,146.716825346744,-0.598120780741113,22
siporle,24,0.041666666666667,674.130434782609,176.284714014735,-0.639548707689276,23
concoutils,21,0,894.380952380952,263.621788968681,0.392061627220563,21
oueux,21,0,798.428571428571,129.630849502953,-0.085646037836743,21
bégigirer,20,0,825.3,191.631526908448,0.219519915573011,20
trabidai,23,0,777.565217391304,214.938009263338,-0.038454193083503,23
mercimais,24,0,853,206.636206263884,0.035953208888217,24
courées,24,0.416666666666667,957.615384615385,273.734828639427,0.438474795237321,13
sevansonse,22,0.045454545454545,728.047619047619,110.739548577045,-0.332522936838377,21
servabolut,23,0.043478260869565,767.714285714286,245.010641168326,-0.382457253858272,21
aumenre,23,0,782.217391304348,295.736055003865,-0.326112750812778,23
bousonnaient,24,0.125,954.64705882353,225.331406259888,1.00798451585851,17
pasquetrais,24,0.125,863.25,255.498867028078,0.472007417491271,20
palers,22,0,714.409090909091,121.749023303371,-0.429465424512812,22
rouclavres,21,0,752.428571428571,161.980422097416,-0.323358973353609,21
pascutes,24,0.041666666666667,747.04347826087,123.420743158908,-0.216393612203363,23
coutier,20,0.05,833.055555555556,211.307824587795,0.186683880139874,18
dériner,24,0,866.652173913043,236.777534387268,0.408271822542333,23
lecrate,24,0,727.666666666667,185.514248056272,-0.422073476015546,24
cherale,20,0,732.9,160.524108699236,-0.508253633412883,20
aguilser,22,0.045454545454545,885.47619047619,273.085814177086,0.368863238782753,21
tetourvait,19,0,894.277777777778,161.48385661642,0.24277266449865,18
celtires,23,0,798.40909090909,234.168368221083,0.035024241068606,22
heutivoir,24,0,806.5,225.161005195992,-0.022544446238941,24
aclunait,22,0,800.954545454545,219.423156583396,-0.077108429210401,22
ailtentrouquivec,23,0,843.217391304348,283.542518299804,0.016695938499597,23
mainsemme,22,0.045454545454545,777.190476190476,177.41494273246,-0.338444828101077,21
penveude,24,0,788.208333333333,261.059210203134,-0.231216348695408,24
aconjours,20,0,697.9,148.231291532772,-0.410506430980035,20
lutatal,23,0,761.869565217391,176.626031322428,-0.167777743730908,23
haugarte,21,0,723,182.515204846062,-0.718490083343589,21
octerme,22,0,770.238095238095,291.385295573044,-0.285244550512917,21
tenrimises,24,0,768.652173913043,177.499451649768,-0.20444754700113,23
rinaient,21,0.047619047619048,848.05,151.582694124015,0.196471691669394,20
sersalets,19,0.052631578947369,767.333333333333,177.140356447516,-0.48163139127664,18
sirotuel,24,0,807,248.070642112808,-0.021669086628518,24
marsembe,24,0,735.347826086957,164.76418650347,-0.421504384339763,23
rédrestes,25,0,833.68,218.569538896282,0.075997407553867,25
delenée,23,0,765.173913043478,173.987630744757,-0.166736393886601,23
heste,24,0,674.869565217391,145.878624625164,-0.545456051717049,23
coutervervec,25,0,774.08,190.868174403173,-0.149425767870921,25
pargna,23,0,887.782608695652,299.671025159521,0.243394806739098,23
sasannontaient,24,0,828.478260869565,226.221707335006,0.111223178580592,23
envrait,21,0.095238095238095,1024.10526315789,265.478372154628,0.914853786013052,19
afit,23,0.043478260869565,669.727272727273,122.111651414824,-0.572527252562368,22
seceptes,22,0.136363636363636,893.333333333333,275.073252275911,0.454313966015691,18
fince,23,0.043478260869565,782.818181818182,155.450079680672,-0.133206798678919,22
nolire,22,0,670.863636363636,149.446692344842,-0.623746221117157,22
tentervec,22,0,671.681818181818,167.444770244553,-0.685963406834002,22
mitine,25,0,784.92,200.56564179008,-0.171397268449652,25
glosiconée,21,0,852.571428571429,321.251859360934,0.040906369848109,21
auscodidez,22,0,848.136363636364,280.061778126005,0.004036220634613,22
retasutre,23,0.043478260869565,745.318181818182,192.359134944345,-0.324646379084064,22
jeuguela,24,0.041666666666667,812.304347826087,176.57021132029,-0.019602076887588,23
austulible,22,0,850.363636363636,219.040232324163,0.145660045374887,22
sugléchats,25,0,821.84,246.112724850491,0.012565384536888,25
acétits,22,0,865.5,229.205407980743,0.469729281333487,22
cuivini,21,0.047619047619048,685.75,129.596083030476,-0.409046253572582,20
évidila,23,0,927.318181818182,362.866023598588,0.515397168714171,22
hauflenions,22,0,801.5,231.948629370097,-0.050102725852573,22
comtelsée,22,0.045454545454545,674.52380952381,131.341394483087,-0.546309293813724,21
obomour,24,0,697.666666666667,137.320845077336,-0.541121132841305,24
sidissute,21,0,746.47619047619,173.468331129235,-0.322710232682416,21
heudicamour,22,0,768.727272727273,159.495389340191,-0.038626796835421,22
garetions,22,0.090909090909091,884.25,268.320482965702,0.260420146093177,20
jeusanle,23,0,669.086956521739,116.256735110264,-0.653686408575137,23
déjoursire,22,0,894.227272727273,251.56442549208,0.398962843803588,22
enleme,21,0,687.52380952381,118.126465725348,-0.642101730246117,21
ploncole,24,0,806.708333333333,241.94007148136,-0.055149872279817,24
tasa,24,0.041666666666667,793.608695652174,242.7618996485,-0.108556698340118,23
miltrale,21,0.095238095238095,882.105263157895,289.717274968554,0.098721247843814,19
serrisieur,22,0,853,175.918641482512,0.214948720906683,20
aléterce,21,0.047619047619048,817.157894736842,215.739107658068,0.010661171019341,19
promare,24,0,752.291666666667,157.233274265443,-0.324105131534427,24
cherterver,23,0,740,178.850877447208,-0.231025394339108,23
belément,24,0.208333333333333,715,123.031161364374,-0.140492640029865,16
cerçait,24,0,901.869565217391,263.01353306831,0.568034277579889,23
proner,22,0.636363636363636,739.125,249.957960751117,-0.477312266947218,8
heucoupage,23,0.043478260869565,781.636363636364,168.248553508123,-0.343672731076707,22
difécignoir,22,0,834.380952380952,245.610357312243,-0.041594528565275,21
atlant,24,0.083333333333333,790.318181818182,183.241029498786,0.011763627745095,22
voitrouméte,24,0,820.583333333333,212.74396055734,-0.066503032658118,24
ribrante,21,0,884.095238095238,239.672047757327,0.531194617308521,21
detielter,24,0.041666666666667,750.913043478261,214.875632749289,-0.21536062299063,23
touris,23,0.043478260869565,780.272727272727,187.514363086235,-0.035881655005463,22
mècun,23,0,731.782608695652,185.272270535148,-0.384774671856685,23
adjours,19,0.052631578947369,787.111111111111,160.77272555084,-0.299524763450477,18
iande,22,0,678.045454545455,130.498486498331,-0.573246749048402,22
préchelsirue,24,0,722.739130434783,175.581428245313,-0.302040681212713,23
penvétes,21,0.047619047619048,735.8,115.96623828103,-0.331170116086491,20
afirlez,20,0,835.3,276.834189400537,-0.10700295286273,20
croiléteau,25,0,803.08,188.525179573799,0.019433253048856,25
boumiter,21,0,709.952380952381,197.141694268482,-0.474222036421188,21
paspliches,22,0,756.714285714286,206.191935549658,-0.104404962092926,21
compénaient,24,0.041666666666667,1064.47826086957,195.031435593253,1.27543252751274,23
reficitinct,24,0.083333333333333,820.136363636364,188.256738437432,0.02208019528485,22
stin,24,0,658.541666666667,133.699851766256,-0.63686972241496,24
apprentudéme,23,0,790.863636363636,202.137458052811,-0.079794380876294,22
catonez,20,0,828.45,189.819436362699,0.193155711170851,20
parganonvrit,23,0,812.739130434783,287.502603528339,0.036935566808901,23
tourgarre,23,0,796.391304347826,200.679241833247,-0.166184965900705,23
ragne,21,0.095238095238095,836.157894736842,228.560777999564,0.079456829876391,19
onterte,21,0.047619047619048,714.75,143.978388363634,-0.517874994955751,20
toucotes,25,0,698.08,134.8817136111,-0.564339059462527,25
prosoment,24,0,713.125,132.954491233393,-0.387681288971083,24
annomplipeaux,22,0,821.90909090909,232.242260436096,0.125541900274605,22
modempes,23,0,833.954545454545,241.551823735164,0.042526296097961,22
liercruger,24,0,715.833333333333,199.532424447249,-0.466336928649385,24
rélétaxe,22,0.045454545454545,1005.85714285714,294.325718501507,1.12068208074597,21
aparpatits,25,0,874.44,236.088803913556,0.199792727172198,25
dépimisment,23,0.043478260869565,923.142857142857,204.232535535914,0.686661140236652,21
fulanselte,21,0,738.857142857143,215.586475854652,-0.530803939959923,21
montiplants,23,0,961.285714285714,338.569216388192,0.616580771269592,21
monnosenle,22,0,787.454545454545,272.796405379321,-0.150028123825841,22
mocantion,22,0,794.857142857143,206.090340800894,0.104867940487972,21
saz,23,0.043478260869565,711.590909090909,201.785048077665,-0.593628335874459,22
verbet,20,0,777,219.551696346034,-0.215422984490794,20
jourdée,21,0.095238095238095,784.78947368421,172.865901446876,0.1134577935006,19
prérimes,22,0,955.35,286.722546063355,0.9844913031142,20
suchant,23,0,798.869565217391,188.763272705602,0.080659216626395,23
auverse,21,0.095238095238095,817.947368421053,195.789703986534,-0.036665569519452,19
apsiquer,21,0,821.4,270.183251652807,-0.071756893738185,20
carrestour,23,0,861.173913043478,224.03503219848,0.339423443156281,23
marsait,24,0,896.791666666667,271.873848489982,0.145892101778263,24
mopale,23,0,682.913043478261,134.269712635521,-0.531676648259103,23
